topic-00	topic-01	topic-02	topic-03	topic-04
563379.0440559387	563379.0440559387	563379.0440559387	563379.0440559387	563379.0440559387
563784.9383354187	563784.9383354187	563784.9383354187	563784.9383354187	563784.9383354187
564187.860250473	564187.860250473	564187.860250473	564187.860250473	564187.860250473
564592.8974151611	564592.8974151611	564592.8974151611	564592.8974151611	564592.8974151611
564998.096704483	564998.096704483	564998.096704483	564998.096704483	564998.096704483
565402.4934768677	565402.4934768677	565402.4934768677	565402.4934768677	565402.4934768677
565807.4150085449	565807.4150085449	565807.4150085449	565807.4150085449	565807.4150085449
566212.3715877533	566212.3715877533	566212.3715877533	566212.3715877533	566212.3715877533
566615.4458522797	566615.4458522797	566615.4458522797	566615.4458522797	566615.4458522797
567019.3672180176	567019.3672180176	567019.3672180176	567019.3672180176	567019.3672180176
567424.2880344391	567424.2880344391	567424.2880344391	567424.2880344391	567323.5511779785
567829.4093608856	567829.4093608856	567829.4093608856	567728.6157608032	567728.6157608032
568233.3319187164	568233.3319187164	568132.6308250427	568132.6308250427	568132.6308250427
568637.25233078	568637.25233078	568535.5529785156	568535.5529785156	568535.5529785156
568941.4410591125	568941.4410591125	568941.4410591125	568941.4410591125	568941.4410591125
569346.5731143951	569346.5731143951	569346.5731143951	569346.5731143951	569346.5731143951
569750.4920959473	569750.4920959473	569750.4920959473	569750.4920959473	569750.4920959473
570153.4538269043	570153.4538269043	570153.4538269043	570153.4538269043	570153.4538269043
570558.4046840668	570558.4046840668	570558.4046840668	570558.4046840668	570558.4046840668
570962.3510837555	570962.3510837555	570962.3510837555	570962.3510837555	570962.3510837555
571366.316318512	571366.316318512	571366.316318512	571366.316318512	571366.316318512
571771.8358039856	571771.8358039856	571771.8358039856	571771.8358039856	571771.8358039856
572176.7506599426	572176.7506599426	572176.7506599426	572176.7506599426	572176.7506599426
572581.6679000854	572581.6679000854	572581.6679000854	572581.6679000854	572581.6679000854
572985.942363739	572985.942363739	572985.942363739	572985.942363739	572985.942363739
573389.8351192474	573389.8351192474	573389.8351192474	573389.8351192474	573389.8351192474
573793.755531311	573793.755531311	573793.755531311	573793.755531311	573793.755531311
574197.6733207703	574197.6733207703	574197.6733207703	574197.6733207703	574197.6733207703
574601.1011600494	574601.1011600494	574601.1011600494	574601.1011600494	574601.1011600494
575004.5349597931	575004.5349597931	575004.5349597931	575004.5349597931	575004.5349597931
575409.4207286835	575409.4207286835	575409.4207286835	575409.4207286835	575409.4207286835
575813.3747577667	575813.3747577667	575813.3747577667	575813.3747577667	575813.3747577667
576216.4409160614	576216.4409160614	576216.4409160614	576216.4409160614	576216.4409160614
576621.3862895966	576621.3862895966	576621.3862895966	576621.3862895966	576621.3862895966
577023.8254070282	577023.8254070282	577023.8254070282	577023.8254070282	577023.8254070282
577428.7197589874	577428.7197589874	577428.7197589874	577428.7197589874	577428.7197589874
577832.3309421539	577832.3309421539	577832.3309421539	577832.3309421539	577832.3309421539
578238.2168769836	578238.2168769836	578238.2168769836	578238.2168769836	578238.2168769836
578642.1346664429	578642.1346664429	578642.1346664429	578642.1346664429	578642.1346664429
579046.8904972076	579046.8904972076	579046.8904972076	579046.8904972076	579046.8904972076
579451.7769813538	579451.7769813538	579451.7769813538	579451.7769813538	579350.0790596008
579855.6981086731	579855.6981086731	579855.6981086731	579754.9695968628	579754.9695968628
580261.6407871246	580261.6407871246	580159.9133014679	580159.9133014679	580159.9133014679
580662.9374027252	580662.9374027252	580562.6919269562	580562.6919269562	580562.6919269562
580967.125415802	580967.125415802	580967.125415802	580967.125415802	580967.125415802
581371.1085319519	581371.1085319519	581371.1085319519	581371.1085319519	581371.1085319519
581774.0552425385	581774.0552425385	581774.0552425385	581774.0552425385	581774.0552425385
582179.7211170197	582179.7211170197	582179.7211170197	582179.7211170197	582179.7211170197
582583.6455821991	582583.6455821991	582583.6455821991	582583.6455821991	582583.6455821991
582988.5640144348	582988.5640144348	582988.5640144348	582988.5640144348	582988.5640144348
583393.7013149261	583393.7013149261	583393.7013149261	583393.7013149261	583393.7013149261
583798.0904579163	583798.0904579163	583798.0904579163	583798.0904579163	583798.0904579163
584202.2335529327	584202.2335529327	584202.2335529327	584202.2335529327	584202.2335529327
584606.9197654724	584606.9197654724	584606.9197654724	584606.9197654724	584606.9197654724
585011.5728378296	585011.5728378296	585011.5728378296	585011.5728378296	585011.5728378296
585415.0593280792	585415.0593280792	585415.0593280792	585415.0593280792	585415.0593280792
585817.9879188538	585817.9879188538	585817.9879188538	585817.9879188538	585817.9879188538
586224.0414619446	586224.0414619446	586224.0414619446	586224.0414619446	586224.0414619446
586628.0872821808	586628.0872821808	586628.0872821808	586628.0872821808	586628.0872821808
587032.7770709991	587032.7770709991	587032.7770709991	587032.7770709991	587032.7770709991
587438.688993454	587438.688993454	587438.688993454	587438.688993454	587337.0082378387
587843.1875705719	587843.1875705719	587843.1875705719	587843.1875705719	587843.1875705719
588249.871969223	588249.871969223	588249.871969223	588249.871969223	588249.871969223
588655.0085544586	588655.0085544586	588655.0085544586	588655.0085544586	588655.0085544586
589058.3209991455	589058.3209991455	589058.3209991455	589058.3209991455	589058.3209991455
589462.2449874878	589462.2449874878	589462.2449874878	589462.2449874878	589462.2449874878
589865.1881217957	589865.1881217957	589865.1881217957	589865.1881217957	589865.1881217957
590269.8812484741	590269.8812484741	590269.8812484741	590269.8812484741	590168.1818962097
590675.0152111053	590675.0152111053	590675.0152111053	590573.2858181	590573.2858181
591079.5149803162	591079.5149803162	590977.8308868408	590977.8308868408	590977.8308868408
591482.3725223541	591482.3725223541	591381.7911148071	591381.7911148071	591381.7911148071
591785.8612537384	591785.8612537384	591785.8612537384	591785.8612537384	591785.8612537384
592190.7823085785	592190.7823085785	592190.7823085785	592190.7823085785	592190.7823085785
592594.9983596802	592594.9983596802	592594.9983596802	592594.9983596802	592594.9983596802
592998.9178180695	592998.9178180695	592998.9178180695	592998.9178180695	592998.9178180695
593404.0284156799	593404.0284156799	593404.0284156799	593404.0284156799	593404.0284156799
593806.8482875824	593806.8482875824	593806.8482875824	593806.8482875824	593806.8482875824
594211.9817733765	594211.9817733765	594211.9817733765	594211.9817733765	594211.9817733765
594616.9192790985	594616.9192790985	594616.9192790985	594616.9192790985	594616.9192790985
595020.928144455	595020.928144455	595020.928144455	595020.928144455	595020.928144455
595425.2274036407	595425.2274036407	595425.2274036407	595425.2274036407	595425.2274036407
595830.2252292633	595830.2252292633	595830.2252292633	595830.2252292633	595830.2252292633
596233.3717346191	596233.3717346191	596233.3717346191	596233.3717346191	596233.3717346191
596638.2937431335	596638.2937431335	596638.2937431335	596638.2937431335	596638.2937431335
597043.7331199646	597043.7331199646	597043.7331199646	597043.7331199646	597043.7331199646
597448.8794803619	597448.8794803619	597448.8794803619	597448.8794803619	597448.8794803619
597851.2628078461	597851.2628078461	597851.2628078461	597750.8664131165	597750.8664131165
598255.4769515991	598255.4769515991	598255.4769515991	598255.4769515991	598255.4769515991
598660.2418422699	598660.2418422699	598660.2418422699	598660.2418422699	598559.5374107361
599064.2609596252	599064.2609596252	599064.2609596252	599064.2609596252	599064.2609596252
599467.4139022827	599467.4139022827	599467.4139022827	599467.4139022827	599467.4139022827
599872.7989196777	599872.7989196777	599872.7989196777	599872.7989196777	599872.7989196777
600276.0319709778	600276.0319709778	600276.0319709778	600276.0319709778	600276.0319709778
600678.7269115448	600678.7269115448	600678.7269115448	600678.7269115448	600577.996969223
601081.5706253052	601081.5706253052	600981.1437129974	600981.1437129974	600981.1437129974
601485.3839874268	601485.3839874268	601485.3839874268	601485.3839874268	601485.3839874268
601890.3064727783	601890.3064727783	601890.3064727783	601890.3064727783	601890.3064727783
